transaction_id,account_id,transaction_date,transaction_type,amount,balance_after,merchant,location,is_fraud
TXN_00000430,ACC_000018,2024-01-18 21:00:00,입금,182718.18467256497,485089.8483382153,가맹점_030,인천,False
TXN_00000431,ACC_000455,2024-01-18 22:00:00,온라인결제,50501.50286981141,833550.484186956,가맹점_166,서울,False
TXN_00000432,ACC_000281,2024-01-18 23:00:00,온라인결제,95532.4244553343,566723.6620980833,,광주,False
TXN_00000433,ACC_000089,2024-01-19 00:00:00,입금,7048.1879745983915,739806.4324885797,,대구,False
TXN_00000434,ACC_000340,2024-01-19 01:00:00,카드결제,67978.206027578,330991.9387305449,가맹점_072,대구,False
TXN_00000435,ACC_000193,2024-01-19 02:00:00,입금,47758.0712136087,526676.054835148,,광주,False
TXN_00000436,ACC_000050,2024-01-19 03:00:00,카드결제,90872.43932322555,988728.2228409552,,대구,False
TXN_00000437,ACC_000281,2024-01-19 04:00:00,출금,62365.93137779962,437544.89307096135,가맹점_141,인천,False
TXN_00000438,ACC_000173,2024-01-19 05:00:00,카드결제,35464.67632272325,58716.296584181095,,서울,False
TXN_00000439,ACC_000124,2024-01-19 06:00:00,온라인결제,23194.484769980314,626042.506912016,가맹점_019,온라인,False
TXN_00000440,ACC_000229,2024-01-19 07:00:00,카드결제,110883.7803362826,720272.693762834,가맹점_024,대구,False
TXN_00000441,ACC_000074,2024-01-19 08:00:00,이체,22673.612912752425,543204.8153001554,,서울,False
TXN_00000442,ACC_000181,2024-01-19 09:00:00,온라인결제,85663.13320972597,961333.9884057682,,부산,False
TXN_00000443,ACC_000481,2024-01-19 10:00:00,입금,47141.797214198064,219249.96797456875,가맹점_080,서울,False
TXN_00000444,ACC_000453,2024-01-19 11:00:00,입금,52463.49985769585,702658.7424422362,,서울,False
TXN_00000445,ACC_000447,2024-01-19 12:00:00,이체,8958.252309118074,352069.09002986975,,온라인,False
TXN_00000446,ACC_000099,2024-01-19 13:00:00,온라인결제,9834.013042485043,280562.1449322983,가맹점_063,광주,False
TXN_00000447,ACC_000245,2024-01-19 14:00:00,카드결제,140291.81545760942,506559.9718397246,,서울,False
TXN_00000448,ACC_000105,2024-01-19 15:00:00,출금,5172.890065482273,178434.55055650193,가맹점_041,온라인,False
TXN_00000449,ACC_000121,2024-01-19 16:00:00,이체,18481.074921027972,758336.8208166609,,인천,False
TXN_00000450,ACC_000478,2024-01-19 17:00:00,이체,13941.749499412756,410259.89775684214,,인천,False
TXN_00000451,ACC_000355,2024-01-19 18:00:00,이체,5341.207509686796,974217.6682573996,가맹점_017,부산,False
TXN_00000452,ACC_000058,2024-01-19 19:00:00,출금,38206.031480011465,518122.12437861913,가맹점_195,광주,False
TXN_00000453,ACC_000091,2024-01-19 20:00:00,온라인결제,43331.93841078669,578680.3602078428,가맹점_067,서울,False
TXN_00000454,ACC_000246,2024-01-19 21:00:00,입금,18091.207376294242,827180.9999117713,,온라인,False
TXN_00000455,ACC_000222,2024-01-19 22:00:00,이체,109084.11228141979,218976.3400546023,가맹점_066,대구,False
TXN_00000456,ACC_000138,2024-01-19 23:00:00,입금,24419.151036861127,29102.982639570007,가맹점_126,광주,False
TXN_00000457,ACC_000144,2024-01-20 00:00:00,출금,188782.64680899566,850284.445196996,,온라인,False
TXN_00000458,ACC_000201,2024-01-20 01:00:00,이체,33705.03608548538,19600.798845808233,가맹점_121,광주,False
TXN_00000459,ACC_000487,2024-01-20 02:00:00,입금,10363.633327254112,111165.20049975575,,인천,False
TXN_00000460,ACC_000477,2024-01-20 03:00:00,입금,17440.458502987112,546390.4126866909,,서울,False
TXN_00000461,ACC_000199,2024-01-20 04:00:00,이체,118679.85226573919,772439.4376081455,,광주,False
TXN_00000462,ACC_000007,2024-01-20 05:00:00,출금,42706.441541190885,489727.7366865126,,서울,True
TXN_00000463,ACC_000288,2024-01-20 06:00:00,이체,29512.398686613244,71919.00573133281,가맹점_135,인천,False
TXN_00000464,ACC_000294,2024-01-20 07:00:00,카드결제,201013.48980760374,637270.2891903484,,대구,False
TXN_00000465,ACC_000065,2024-01-20 08:00:00,출금,22743.214186815334,207690.5851959463,,서울,False
TXN_00000466,ACC_000109,2024-01-20 09:00:00,입금,11759.232097408383,347050.1649125999,가맹점_192,온라인,False
TXN_00000467,ACC_000023,2024-01-20 10:00:00,카드결제,18403.65121728297,671903.8692949307,가맹점_128,서울,False
TXN_00000468,ACC_000451,2024-01-20 11:00:00,이체,441.3906888281162,576912.6596143836,,대구,False
TXN_00000469,ACC_000076,2024-01-20 12:00:00,온라인결제,101037.58416653896,691797.4151500638,,광주,False
TXN_00000470,ACC_000267,2024-01-20 13:00:00,온라인결제,18069.469689484842,795476.1499746641,,온라인,False
TXN_00000471,ACC_000381,2024-01-20 14:00:00,카드결제,3680.3098948478732,718982.518002813,,서울,True
TXN_00000472,ACC_000254,2024-01-20 15:00:00,출금,108695.009700536,381534.06649703515,,인천,False
TXN_00000473,ACC_000183,2024-01-20 16:00:00,온라인결제,71405.45113167696,530353.8619239534,가맹점_166,광주,False
TXN_00000474,ACC_000200,2024-01-20 17:00:00,온라인결제,45589.47568543423,492504.6869420354,가맹점_136,광주,False
TXN_00000475,ACC_000140,2024-01-20 18:00:00,온라인결제,6026.066043282908,233499.85313272892,가맹점_156,광주,False
TXN_00000476,ACC_000483,2024-01-20 19:00:00,출금,3027.724686217902,499874.0360685867,,대구,False
TXN_00000477,ACC_000463,2024-01-20 20:00:00,이체,158882.00152294504,784666.1668437218,,인천,False
TXN_00000478,ACC_000123,2024-01-20 21:00:00,카드결제,27686.42961203195,772682.4985851716,,서울,False
TXN_00000479,ACC_000118,2024-01-20 22:00:00,카드결제,3146.7561900496835,621940.7453028491,,광주,False
TXN_00000480,ACC_000335,2024-01-20 23:00:00,카드결제,50590.03255298999,416976.80564202234,,광주,False
TXN_00000481,ACC_000217,2024-01-21 00:00:00,이체,2176.9383569609085,151899.9328946754,가맹점_189,대구,False
TXN_00000482,ACC_000024,2024-01-21 01:00:00,카드결제,6831.926547854577,386535.3753306049,가맹점_075,인천,False
TXN_00000483,ACC_000143,2024-01-21 02:00:00,이체,9683.531785639183,619985.3988225079,,대구,False
TXN_00000484,ACC_000117,2024-01-21 03:00:00,출금,108021.98586613977,162645.73535907612,,서울,False
TXN_00000485,ACC_000339,2024-01-21 04:00:00,입금,7156.930304385945,80140.50748973967,,서울,False
TXN_00000486,ACC_000065,2024-01-21 05:00:00,이체,38316.047691536885,862899.4774679579,,부산,False
TXN_00000487,ACC_000041,2024-01-21 06:00:00,온라인결제,11229.040214948429,504957.9355857997,,광주,False
TXN_00000488,ACC_000460,2024-01-21 07:00:00,이체,32055.080162490372,79253.39067113823,,부산,False
TXN_00000489,ACC_000241,2024-01-21 08:00:00,카드결제,14650.319012165048,435759.4815128302,가맹점_150,대구,False
TXN_00000490,ACC_000335,2024-01-21 09:00:00,이체,133193.1686475893,999082.7707468745,가맹점_111,부산,False
TXN_00000491,ACC_000036,2024-01-21 10:00:00,입금,98500.39358006441,485633.3429272298,,광주,False
TXN_00000492,ACC_000350,2024-01-21 11:00:00,입금,16083.312060028393,857003.0688574659,가맹점_179,서울,False
TXN_00000493,ACC_000296,2024-01-21 12:00:00,입금,87179.42310645092,507778.2400017088,가맹점_022,대구,False
TXN_00000494,ACC_000352,2024-01-21 13:00:00,입금,76631.90791991043,801921.0141109783,가맹점_105,대구,False
TXN_00000495,ACC_000482,2024-01-21 14:00:00,이체,84605.62512858551,76869.24157152009,,대구,False
TXN_00000496,ACC_000349,2024-01-21 15:00:00,출금,145878.9104989486,766404.9333143338,,부산,False
TXN_00000497,ACC_000454,2024-01-21 16:00:00,입금,25073.638874968514,731961.9438869588,,광주,False
TXN_00000498,ACC_000065,2024-01-21 17:00:00,출금,87101.54264964358,254782.8426979226,,서울,False
TXN_00000499,ACC_000148,2024-01-21 18:00:00,카드결제,83415.94517248447,234059.43822656793,,온라인,False
TXN_00000500,ACC_000076,2024-01-21 19:00:00,카드결제,24690.01909010616,192755.90690773746,,광주,False
TXN_00000501,ACC_000033,2024-01-21 20:00:00,온라인결제,14089.387099502315,142878.51092728655,,광주,False
TXN_00000502,ACC_000086,2024-01-21 21:00:00,카드결제,30681.261515927283,721409.2702166297,가맹점_114,부산,False
TXN_00000503,ACC_000241,2024-01-21 22:00:00,입금,35015.952349299,200436.84400787487,,인천,False
TXN_00000504,ACC_000165,2024-01-21 23:00:00,카드결제,108485.54584961604,298347.975480227,,온라인,False
TXN_00000505,ACC_000073,2024-01-22 00:00:00,카드결제,34548.671460217905,952001.0587365727,,온라인,False
TXN_00000506,ACC_000477,2024-01-22 01:00:00,입금,23011.098284514886,22440.60260294345,가맹점_162,광주,False
TXN_00000507,ACC_000159,2024-01-22 02:00:00,온라인결제,21340.687094116056,23916.399993911597,,대구,False
TXN_00000508,ACC_000032,2024-01-22 03:00:00,카드결제,95462.54999558155,407180.7613790492,가맹점_094,서울,False
TXN_00000509,ACC_000076,2024-01-22 04:00:00,이체,49556.090352901396,578809.1718618731,가맹점_102,온라인,False
TXN_00000510,ACC_000456,2024-01-22 05:00:00,온라인결제,182673.34994504048,667756.4033783715,가맹점_139,부산,False
TXN_00000511,ACC_000425,2024-01-22 06:00:00,온라인결제,27197.874399288296,400300.2203973971,가맹점_084,광주,False
TXN_00000512,ACC_000176,2024-01-22 07:00:00,입금,11019.506346282356,640984.1269169004,가맹점_126,서울,False
TXN_00000513,ACC_000066,2024-01-22 08:00:00,카드결제,82743.31288971443,354418.12903712475,,서울,False
TXN_00000514,ACC_000070,2024-01-22 09:00:00,온라인결제,14714.547745724212,858083.0222404095,,대구,False
TXN_00000515,ACC_000413,2024-01-22 10:00:00,입금,18367.464798815818,715144.0827203474,가맹점_047,대구,False
TXN_00000516,ACC_000457,2024-01-22 11:00:00,출금,16689.923021067523,668429.0191160695,가맹점_036,온라인,False
TXN_00000517,ACC_000271,2024-01-22 12:00:00,입금,103098.6494198215,560891.3666679079,가맹점_150,온라인,False
TXN_00000518,ACC_000316,2024-01-22 13:00:00,출금,87671.97121248706,686030.6358915507,가맹점_153,광주,False
TXN_00000519,ACC_000211,2024-01-22 14:00:00,출금,144426.2539885945,414707.7987752388,,광주,False
TXN_00000520,ACC_000047,2024-01-22 15:00:00,온라인결제,22754.995834728372,406325.0445356468,,인천,False
TXN_00000521,ACC_000050,2024-01-22 16:00:00,카드결제,27928.21108601885,412822.6809653807,,인천,False
TXN_00000522,ACC_000474,2024-01-22 17:00:00,이체,38973.85267340878,685143.4107891467,,서울,False
TXN_00000523,ACC_000392,2024-01-22 18:00:00,온라인결제,10112.734098584422,678172.3429095586,,온라인,False
TXN_00000524,ACC_000094,2024-01-22 19:00:00,출금,715.5889503969626,317734.0679858267,가맹점_157,온라인,True
TXN_00000525,ACC_000475,2024-01-22 20:00:00,입금,5008.9241620497805,162121.40017621336,가맹점_141,온라인,False
TXN_00000526,ACC_000458,2024-01-22 21:00:00,입금,271728.48591513187,377961.33684830647,가맹점_143,서울,False
TXN_00000527,ACC_000387,2024-01-22 22:00:00,출금,21419.938393885306,511415.16908244556,,인천,False
TXN_00000528,ACC_000189,2024-01-22 23:00:00,카드결제,10395.92552766932,48691.362240759096,,인천,False
TXN_00000529,ACC_000318,2024-01-23 00:00:00,이체,56868.2052530647,693389.2686318394,가맹점_162,인천,False
TXN_00000530,ACC_000182,2024-01-23 01:00:00,온라인결제,71561.15198946602,458651.39284254296,,광주,False
TXN_00000531,ACC_000393,2024-01-23 02:00:00,입금,53061.23735248085,173483.15705066753,,부산,False
TXN_00000532,ACC_000076,2024-01-23 03:00:00,카드결제,2100.101108855644,811103.738450365,가맹점_146,서울,False
TXN_00000533,ACC_000202,2024-01-23 04:00:00,온라인결제,25741.70263113522,100408.5010993826,,인천,False
TXN_00000534,ACC_000244,2024-01-23 05:00:00,입금,51029.00084470722,104079.14567150522,,대구,False
TXN_00000535,ACC_000425,2024-01-23 06:00:00,이체,21058.54637912304,977897.2427755533,,광주,False
TXN_00000536,ACC_000452,2024-01-23 07:00:00,카드결제,6885.235148754372,390676.2011520781,,광주,False
TXN_00000537,ACC_000126,2024-01-23 08:00:00,출금,34258.335913597446,626788.3421070427,가맹점_129,부산,False
TXN_00000538,ACC_000169,2024-01-23 09:00:00,카드결제,40019.097438860175,593991.5272396085,,대구,False
TXN_00000539,ACC_000390,2024-01-23 10:00:00,카드결제,31892.39310484777,127082.02025591508,,광주,False
TXN_00000540,ACC_000095,2024-01-23 11:00:00,카드결제,109811.17711059863,978605.1122208199,,인천,False
TXN_00000541,ACC_000159,2024-01-23 12:00:00,온라인결제,10886.141893586797,925040.2994319374,가맹점_002,광주,False
TXN_00000542,ACC_000104,2024-01-23 13:00:00,입금,33270.088472277144,524241.16439207393,,인천,False
TXN_00000543,ACC_000165,2024-01-23 14:00:00,이체,14452.071370589065,342947.76997074304,가맹점_074,부산,False
TXN_00000544,ACC_000455,2024-01-23 15:00:00,이체,64605.56142027263,400235.71073870047,,광주,False
TXN_00000545,ACC_000103,2024-01-23 16:00:00,온라인결제,12456.267524947987,222733.1378808939,가맹점_081,광주,False
TXN_00000546,ACC_000231,2024-01-23 17:00:00,출금,7580.07464266629,196023.16942566057,,부산,False
TXN_00000547,ACC_000350,2024-01-23 18:00:00,입금,54901.74985432396,728893.6147710148,,온라인,False
TXN_00000548,ACC_000400,2024-01-23 19:00:00,온라인결제,143181.9734313241,795581.0109143857,,온라인,False
TXN_00000549,ACC_000323,2024-01-23 20:00:00,출금,25849.97984128721,610390.0297688679,가맹점_116,온라인,False
TXN_00000550,ACC_000354,2024-01-23 21:00:00,이체,52254.48335942429,322685.50280713924,가맹점_103,대구,False
TXN_00000551,ACC_000137,2024-01-23 22:00:00,출금,70077.3518606354,907673.6421750626,가맹점_110,광주,False
TXN_00000552,ACC_000403,2024-01-23 23:00:00,입금,16066.311506498685,75993.50110873459,가맹점_037,온라인,False
TXN_00000553,ACC_000112,2024-01-24 00:00:00,이체,5631.529329269553,411917.0895998562,,서울,False
TXN_00000554,ACC_000305,2024-01-24 01:00:00,카드결제,4296.228106010269,799671.191499737,가맹점_063,대구,False
TXN_00000555,ACC_000131,2024-01-24 02:00:00,이체,13245.654799014586,798761.2458902464,,온라인,False
TXN_00000556,ACC_000249,2024-01-24 03:00:00,출금,45484.542308223856,504176.1859817152,,광주,False
TXN_00000557,ACC_000104,2024-01-24 04:00:00,출금,6889.512844273398,483039.1021701366,가맹점_158,서울,False
TXN_00000558,ACC_000414,2024-01-24 05:00:00,이체,13101.02685274081,528262.7696457468,가맹점_112,서울,False
TXN_00000559,ACC_000198,2024-01-24 06:00:00,출금,7759.354438720663,251293.26192194602,가맹점_028,부산,False
TXN_00000560,ACC_000120,2024-01-24 07:00:00,카드결제,165237.52277553835,739654.5774832715,,광주,False
TXN_00000561,ACC_000034,2024-01-24 08:00:00,카드결제,27484.83187194625,88117.02840005686,,온라인,False
TXN_00000562,ACC_000128,2024-01-24 09:00:00,카드결제,32745.909738376857,397955.1561132618,,부산,False
TXN_00000563,ACC_000215,2024-01-24 10:00:00,카드결제,86806.7045085853,473892.57892845717,,대구,False
TXN_00000564,ACC_000030,2024-01-24 11:00:00,온라인결제,35494.62424797638,757800.8177699441,가맹점_169,대구,False
TXN_00000565,ACC_000048,2024-01-24 12:00:00,온라인결제,189399.48999094925,752781.002214014,,인천,False
TXN_00000566,ACC_000374,2024-01-24 13:00:00,출금,8426.05898237097,973973.8362638128,가맹점_081,인천,False
TXN_00000567,ACC_000403,2024-01-24 14:00:00,입금,23804.020371536957,282281.7572975365,,대구,False
TXN_00000568,ACC_000436,2024-01-24 15:00:00,카드결제,62092.92251147869,509275.79753512365,,인천,False
TXN_00000569,ACC_000346,2024-01-24 16:00:00,입금,5410.151927090688,480669.67660848657,가맹점_113,인천,False
TXN_00000570,ACC_000408,2024-01-24 17:00:00,카드결제,24089.358063185464,125516.33881972024,가맹점_118,광주,False
TXN_00000571,ACC_000092,2024-01-24 18:00:00,온라인결제,40937.70509148524,237395.40705126149,,서울,False
TXN_00000572,ACC_000342,2024-01-24 19:00:00,출금,121605.011516615,965989.2180834218,가맹점_167,온라인,False
TXN_00000573,ACC_000068,2024-01-24 20:00:00,온라인결제,411.0345274298454,114379.64090069463,가맹점_157,대구,False
TXN_00000574,ACC_000001,2024-01-24 21:00:00,입금,79381.53151237911,65359.9947169522,가맹점_172,광주,False
TXN_00000575,ACC_000319,2024-01-24 22:00:00,온라인결제,68877.62630789133,456380.01711527054,,광주,False
TXN_00000576,ACC_000406,2024-01-24 23:00:00,카드결제,65424.07044416497,215021.66230644737,가맹점_030,광주,False
TXN_00000577,ACC_000418,2024-01-25 00:00:00,이체,31084.113476652463,718636.1966092573,가맹점_026,광주,False
TXN_00000578,ACC_000402,2024-01-25 01:00:00,이체,1947.7077449446183,409320.43347844284,,대구,False
TXN_00000579,ACC_000012,2024-01-25 02:00:00,온라인결제,65175.581342582525,312230.4305594368,,온라인,False
TXN_00000580,ACC_000169,2024-01-25 03:00:00,입금,67461.07762173635,198084.34212907378,가맹점_124,인천,False
TXN_00000581,ACC_000240,2024-01-25 04:00:00,출금,49213.70976571549,836168.8093194922,,인천,False
TXN_00000582,ACC_000482,2024-01-25 05:00:00,출금,16798.8102305086,35020.35431616857,가맹점_011,대구,False
TXN_00000583,ACC_000328,2024-01-25 06:00:00,출금,30295.794826517187,46958.58004331288,,부산,False
TXN_00000584,ACC_000404,2024-01-25 07:00:00,출금,48751.34613025741,300292.02888803853,,인천,False
TXN_00000585,ACC_000273,2024-01-25 08:00:00,이체,238309.72411409687,342883.16493403935,,인천,False
TXN_00000586,ACC_000488,2024-01-25 09:00:00,온라인결제,115535.1531850634,201629.39670822333,가맹점_100,부산,False
TXN_00000587,ACC_000073,2024-01-25 10:00:00,출금,8514.035730115156,962834.6582685588,,광주,False
TXN_00000588,ACC_000014,2024-01-25 11:00:00,입금,18256.84140881766,232814.1132369387,,온라인,False
TXN_00000589,ACC_000406,2024-01-25 12:00:00,출금,4709.973640475951,232012.81173468468,가맹점_159,부산,False
TXN_00000590,ACC_000278,2024-01-25 13:00:00,이체,322.4245436559286,102267.1792200982,,온라인,False
TXN_00000591,ACC_000429,2024-01-25 14:00:00,출금,10119.23390907214,873414.6265485199,,인천,False
TXN_00000592,ACC_000141,2024-01-25 15:00:00,카드결제,9865.99909952965,908630.0291804099,,서울,False
TXN_00000593,ACC_000332,2024-01-25 16:00:00,출금,6765.315467288204,652154.2545172677,가맹점_035,인천,False
TXN_00000594,ACC_000080,2024-01-25 17:00:00,입금,91251.30087812358,606293.6317864414,,서울,False
TXN_00000595,ACC_000409,2024-01-25 18:00:00,입금,40446.44575177369,287029.011819947,가맹점_175,부산,False
TXN_00000596,ACC_000168,2024-01-25 19:00:00,카드결제,29325.15590021052,543707.1414552182,,부산,False
TXN_00000597,ACC_000203,2024-01-25 20:00:00,출금,60967.1942295161,617621.0687312845,가맹점_078,서울,False
TXN_00000598,ACC_000246,2024-01-25 21:00:00,입금,145381.38464505845,282037.03982925985,,광주,False
TXN_00000599,ACC_000492,2024-01-25 22:00:00,출금,41942.71251816137,685642.7424636194,,온라인,False
TXN_00000600,ACC_000294,2024-01-25 23:00:00,이체,43279.230234433955,185679.98472501023,,인천,False
TXN_00000601,ACC_000104,2024-01-26 00:00:00,입금,160301.83133163114,635641.0173089096,,대구,False
TXN_00000602,ACC_000001,2024-01-26 01:00:00,온라인결제,28804.827834672604,940298.2303122841,,부산,False
TXN_00000603,ACC_000429,2024-01-26 02:00:00,입금,76892.5289614297,319942.6031603229,,인천,False
TXN_00000604,ACC_000201,2024-01-26 03:00:00,이체,135709.7896954137,140269.4599436528,,인천,False
TXN_00000605,ACC_000031,2024-01-26 04:00:00,온라인결제,41543.77247663292,235979.26625553943,가맹점_085,광주,False
TXN_00000606,ACC_000407,2024-01-26 05:00:00,카드결제,279255.9637940039,705487.8424310284,,대구,False
TXN_00000607,ACC_000055,2024-01-26 06:00:00,카드결제,19777.19592586982,557022.0004062188,,광주,False
TXN_00000608,ACC_000490,2024-01-26 07:00:00,출금,155866.56604208468,588274.0423410519,가맹점_134,광주,False
TXN_00000609,ACC_000261,2024-01-26 08:00:00,온라인결제,83396.66460059572,499595.68996209925,가맹점_179,인천,False
TXN_00000610,ACC_000260,2024-01-26 09:00:00,출금,13366.170043877315,222978.5823299154,가맹점_144,온라인,False
TXN_00000611,ACC_000091,2024-01-26 10:00:00,입금,48036.759922970625,618876.3769429768,,부산,False
TXN_00000612,ACC_000231,2024-01-26 11:00:00,입금,85102.03757879334,723018.7997446134,,서울,False
TXN_00000613,ACC_000127,2024-01-26 12:00:00,카드결제,21189.2989618741,751801.3647040351,,서울,False
TXN_00000614,ACC_000309,2024-01-26 13:00:00,온라인결제,6452.013307331096,552382.8711828305,가맹점_103,서울,False
TXN_00000615,ACC_000346,2024-01-26 14:00:00,온라인결제,85774.81665524894,468694.8922165703,,인천,False
TXN_00000616,ACC_000463,2024-01-26 15:00:00,이체,11522.7416814401,757524.9872591255,,온라인,False
TXN_00000617,ACC_000259,2024-01-26 16:00:00,온라인결제,21571.28952243886,837960.4698181824,,인천,False
TXN_00000618,ACC_000428,2024-01-26 17:00:00,카드결제,140297.15349042707,929660.5092184471,가맹점_146,부산,False
TXN_00000619,ACC_000090,2024-01-26 18:00:00,온라인결제,64350.644751370055,494414.6277048567,,서울,False
TXN_00000620,ACC_000187,2024-01-26 19:00:00,온라인결제,13129.851228538817,550689.6904223384,,인천,False
TXN_00000621,ACC_000241,2024-01-26 20:00:00,출금,122114.56914884038,897394.1681740725,가맹점_130,온라인,False
TXN_00000622,ACC_000208,2024-01-26 21:00:00,이체,660.4189451202966,219304.6111872592,,온라인,False
TXN_00000623,ACC_000040,2024-01-26 22:00:00,온라인결제,107912.27730157615,869775.6477332449,가맹점_131,인천,False
TXN_00000624,ACC_000420,2024-01-26 23:00:00,이체,86085.4416786818,823602.313248896,,인천,False
TXN_00000625,ACC_000024,2024-01-27 00:00:00,온라인결제,5751.91598719092,586266.3927966636,,대구,False
TXN_00000626,ACC_000403,2024-01-27 01:00:00,출금,29515.462313091666,279928.92067586497,가맹점_025,대구,False
TXN_00000627,ACC_000209,2024-01-27 02:00:00,입금,41008.409449416155,979396.6987848302,가맹점_178,인천,False
TXN_00000628,ACC_000217,2024-01-27 03:00:00,온라인결제,45957.804901606854,956234.6971065144,,서울,False
TXN_00000629,ACC_000410,2024-01-27 04:00:00,이체,6119.427870218522,390677.264685528,,부산,False
TXN_00000630,ACC_000259,2024-01-27 05:00:00,온라인결제,73269.80168998249,49910.48762625838,,부산,False
TXN_00000631,ACC_000105,2024-01-27 06:00:00,출금,58509.68889341588,119750.90343285943,,인천,False
TXN_00000632,ACC_000115,2024-01-27 07:00:00,출금,143240.42256425723,192220.85953614098,가맹점_129,대구,False
TXN_00000633,ACC_000173,2024-01-27 08:00:00,온라인결제,16878.158543085923,998759.1144327566,,서울,False
TXN_00000634,ACC_000095,2024-01-27 09:00:00,카드결제,87025.57172636053,469808.0173753639,가맹점_022,서울,False
TXN_00000635,ACC_000472,2024-01-27 10:00:00,온라인결제,46345.10488001145,931291.4240052656,,인천,False
TXN_00000636,ACC_000102,2024-01-27 11:00:00,입금,63693.791615850416,936237.3313642248,가맹점_123,대구,False
TXN_00000637,ACC_000399,2024-01-27 12:00:00,출금,23532.538091025708,308328.27787975216,,대구,False
TXN_00000638,ACC_000216,2024-01-27 13:00:00,출금,16975.68854400756,858473.9423908405,,광주,False
TXN_00000639,ACC_000071,2024-01-27 14:00:00,온라인결제,1281.4112286034506,852764.8074499727,,부산,False
TXN_00000640,ACC_000183,2024-01-27 15:00:00,온라인결제,43212.292881354544,310754.0721725729,,부산,False
TXN_00000641,ACC_000493,2024-01-27 16:00:00,입금,26647.19630325849,962038.0704206803,,대구,False
TXN_00000642,ACC_000243,2024-01-27 17:00:00,카드결제,32452.248037714544,388897.7903911226,,대구,False
TXN_00000643,ACC_000106,2024-01-27 18:00:00,이체,8387.267637630544,422471.733941458,,대구,False
TXN_00000644,ACC_000289,2024-01-27 19:00:00,카드결제,124321.67103426055,716420.5972846753,가맹점_067,부산,False
TXN_00000645,ACC_000164,2024-01-27 20:00:00,카드결제,65474.302120218264,743541.4654081288,가맹점_029,대구,False
TXN_00000646,ACC_000431,2024-01-27 21:00:00,입금,47256.039495074314,517010.1925782089,,온라인,False
TXN_00000647,ACC_000090,2024-01-27 22:00:00,이체,14174.417114284384,559395.2410315495,가맹점_109,인천,False
TXN_00000648,ACC_000313,2024-01-27 23:00:00,온라인결제,4255.018959305302,338293.43933213287,가맹점_167,서울,False
TXN_00000649,ACC_000152,2024-01-28 00:00:00,입금,2995.1353096649573,716279.9706364853,,부산,False
TXN_00000650,ACC_000106,2024-01-28 01:00:00,입금,57631.25377880091,89598.96315211924,가맹점_106,부산,False
TXN_00000651,ACC_000018,2024-01-28 02:00:00,카드결제,125486.18379621097,931658.8216546836,,인천,False
TXN_00000652,ACC_000135,2024-01-28 03:00:00,이체,87828.67768863862,152244.94694475754,,부산,True
TXN_00000653,ACC_000450,2024-01-28 04:00:00,온라인결제,30101.4376458955,386175.0582263035,가맹점_173,서울,False
TXN_00000654,ACC_000020,2024-01-28 05:00:00,카드결제,7694.870592445896,477892.39395658625,,부산,False
TXN_00000655,ACC_000102,2024-01-28 06:00:00,출금,21144.806495841683,885884.2775652739,,인천,False
TXN_00000656,ACC_000212,2024-01-28 07:00:00,카드결제,83048.33960384651,252212.27866705976,가맹점_017,광주,False
TXN_00000657,ACC_000147,2024-01-28 08:00:00,온라인결제,14868.63803187596,700398.9015490164,,광주,False
TXN_00000658,ACC_000386,2024-01-28 09:00:00,이체,22559.114025900875,232872.41637938315,가맹점_051,서울,False
TXN_00000659,ACC_000322,2024-01-28 10:00:00,온라인결제,84757.55948022664,804431.9417915444,,광주,False
TXN_00000660,ACC_000231,2024-01-28 11:00:00,이체,38695.30546752734,744528.6948750144,,서울,False
TXN_00000661,ACC_000394,2024-01-28 12:00:00,온라인결제,91132.43390983097,814729.8232562406,,서울,False
TXN_00000662,ACC_000370,2024-01-28 13:00:00,온라인결제,67354.37282132705,896018.7952910743,,서울,False
TXN_00000663,ACC_000042,2024-01-28 14:00:00,출금,15994.135491480616,914314.926812977,가맹점_047,광주,False
TXN_00000664,ACC_000235,2024-01-28 15:00:00,카드결제,44054.317398462495,217849.7124706543,,온라인,False
TXN_00000665,ACC_000253,2024-01-28 16:00:00,이체,68471.13020731203,677818.6694609381,,부산,False
TXN_00000666,ACC_000018,2024-01-28 17:00:00,입금,20889.512833199187,709805.919885981,,인천,False
TXN_00000667,ACC_000169,2024-01-28 18:00:00,이체,24090.016699133044,261405.41665943162,가맹점_010,온라인,False
TXN_00000668,ACC_000392,2024-01-28 19:00:00,출금,22955.47233541286,348360.7860738278,가맹점_116,부산,False
TXN_00000669,ACC_000353,2024-01-28 20:00:00,카드결제,36126.20858896032,802067.1817417458,,부산,False
TXN_00000670,ACC_000380,2024-01-28 21:00:00,온라인결제,101165.10010942661,398054.2296678021,,광주,False
TXN_00000671,ACC_000078,2024-01-28 22:00:00,출금,1425.6262028746155,527450.2356021175,,부산,False
TXN_00000672,ACC_000185,2024-01-28 23:00:00,출금,31344.11209843533,64901.882359792886,가맹점_148,서울,False
TXN_00000673,ACC_000009,2024-01-29 00:00:00,입금,104959.35834542487,582178.3202254532,가맹점_137,광주,False
TXN_00000674,ACC_000461,2024-01-29 01:00:00,출금,12636.701504717987,979199.762948546,가맹점_064,대구,False
TXN_00000675,ACC_000394,2024-01-29 02:00:00,카드결제,50757.78390060767,881991.6044472442,,온라인,False
