timestamp,user_id,session_id,action,page_url,device,browser,ip_address,duration_seconds,referrer
2024-01-02 00:56:00,26,sess_001162,purchase,/page/92,mobile,Firefox,245.39.102.76,26.974663872937196,direct
2024-01-02 00:57:00,560,sess_000283,add_to_cart,/page/56,mobile,Firefox,154.65.247.211,17.616929906297425,google.com
2024-01-02 00:58:00,111,sess_000362,login,/page/27,desktop,Chrome,25.153.124.213,0.857970072400319,google.com
2024-01-02 00:59:00,445,sess_001921,search,/page/58,mobile,Edge,192.81.61.162,1.1194333627807638,
2024-01-02 01:00:00,662,sess_001897,view_product,/page/67,desktop,Edge,162.40.235.134,32.63748365287143,direct
2024-01-02 01:01:00,649,sess_001026,login,/page/13,tablet,Firefox,221.176.49.246,55.834999413285516,
2024-01-02 01:02:00,536,sess_000689,review,/page/88,desktop,Chrome,179.190.36.9,111.52738345645562,
2024-01-02 01:03:00,556,sess_000307,login,/page/89,mobile,Safari,71.76.196.201,4.236337498119432,naver.com
2024-01-02 01:04:00,752,sess_001393,purchase,/page/66,mobile,Chrome,80.95.118.192,15.16811913143295,naver.com
2024-01-02 01:05:00,903,sess_000236,review,/page/4,desktop,Chrome,47.98.148.132,41.36052779342065,facebook.com
2024-01-02 01:06:00,4,sess_000058,view_product,/page/27,tablet,Chrome,194.85.179.65,45.439324199197365,facebook.com
2024-01-02 01:07:00,414,sess_000432,purchase,/page/1,desktop,Edge,102.222.41.110,22.11945623953868,
2024-01-02 01:08:00,742,sess_001819,logout,/page/85,mobile,Chrome,159.149.162.121,13.952650443771054,naver.com
2024-01-02 01:09:00,365,sess_000390,view_product,/page/90,desktop,Firefox,238.175.241.187,65.15241680940609,naver.com
2024-01-02 01:10:00,328,sess_001920,search,/page/30,mobile,Firefox,225.23.221.235,21.815453068123187,
2024-01-02 01:11:00,889,sess_000892,view_product,/page/55,mobile,Chrome,38.218.117.124,3.993758311592031,google.com
2024-01-02 01:12:00,726,sess_000751,search,/page/63,mobile,Firefox,71.49.65.37,53.97444301370511,google.com
2024-01-02 01:13:00,443,sess_001721,logout,/page/46,desktop,Safari,98.67.109.115,27.09633619408511,direct
2024-01-02 01:14:00,451,sess_000020,search,/page/47,desktop,Edge,253.135.180.234,16.543042955780948,
2024-01-02 01:15:00,802,sess_000965,add_to_cart,/page/93,desktop,Safari,112.127.130.3,11.367529264075463,naver.com
2024-01-02 01:16:00,204,sess_000204,review,/page/69,mobile,Safari,22.202.82.60,25.414299282793188,facebook.com
2024-01-02 01:17:00,690,sess_001301,add_to_cart,/page/17,tablet,Chrome,70.5.175.56,53.97511495948634,naver.com
2024-01-02 01:18:00,405,sess_001958,review,/page/34,tablet,Chrome,147.27.100.84,24.379266124055707,facebook.com
2024-01-02 01:19:00,329,sess_000472,logout,/page/63,tablet,Edge,180.58.7.236,28.204688203840693,naver.com
2024-01-02 01:20:00,394,sess_000399,purchase,/page/30,tablet,Chrome,9.117.139.79,27.067118507194394,facebook.com
2024-01-02 01:21:00,71,sess_001188,login,/page/28,desktop,Chrome,92.114.230.163,1.2689963715685455,direct
2024-01-02 01:22:00,357,sess_000698,review,/page/10,desktop,Chrome,29.225.81.7,110.17424646844088,direct
2024-01-02 01:23:00,44,sess_000196,view_product,/page/62,tablet,Safari,133.159.163.20,1.7732910170195542,direct
2024-01-02 01:24:00,595,sess_000740,review,/page/36,desktop,Edge,224.222.137.41,14.895544266437271,direct
2024-01-02 01:25:00,13,sess_000766,add_to_cart,/page/45,desktop,Edge,102.248.213.162,81.93463340450982,naver.com
2024-01-02 01:26:00,677,sess_001691,logout,/page/34,desktop,Chrome,1.27.50.8,67.32898575666589,google.com
2024-01-02 01:27:00,996,sess_001262,login,/page/9,desktop,Safari,47.106.152.159,13.597577807147342,facebook.com
2024-01-02 01:28:00,306,sess_000555,purchase,/page/52,desktop,Safari,174.6.170.146,9.276211369917831,facebook.com
2024-01-02 01:29:00,541,sess_001298,review,/page/50,tablet,Edge,97.254.72.184,5.343134605604971,
2024-01-02 01:30:00,233,sess_000280,logout,/page/46,tablet,Safari,49.10.138.193,14.908163578133095,
2024-01-02 01:31:00,327,sess_001510,search,/page/20,desktop,Safari,119.163.193.140,15.377974934858607,
2024-01-02 01:32:00,857,sess_001982,review,/page/46,desktop,Edge,199.121.193.234,11.190993297724589,facebook.com
2024-01-02 01:33:00,953,sess_001203,review,/page/43,mobile,Edge,192.118.196.160,18.52201449335226,facebook.com
2024-01-02 01:34:00,866,sess_001734,purchase,/page/71,desktop,Edge,105.28.145.54,60.13106444008309,facebook.com
2024-01-02 01:35:00,318,sess_000083,add_to_cart,/page/13,desktop,Edge,135.136.104.109,2.7933049672772268,facebook.com
2024-01-02 01:36:00,357,sess_001352,purchase,/page/69,tablet,Edge,71.253.138.61,17.230201421559592,direct
2024-01-02 01:37:00,405,sess_001610,purchase,/page/71,tablet,Chrome,56.135.208.93,2.3016049349279255,facebook.com
2024-01-02 01:38:00,663,sess_000337,view_product,/page/67,mobile,Safari,236.187.222.1,21.576787143295007,
2024-01-02 01:39:00,316,sess_000986,review,/page/89,tablet,Edge,212.71.104.153,62.60923636755106,
2024-01-02 01:40:00,909,sess_000908,search,/page/56,desktop,Edge,19.52.167.131,77.13880166271133,google.com
2024-01-02 01:41:00,482,sess_000068,add_to_cart,/page/2,tablet,Edge,12.13.229.87,12.308843248730797,facebook.com
2024-01-02 01:42:00,949,sess_001444,add_to_cart,/page/90,tablet,Chrome,237.13.106.231,26.775788028110107,naver.com
2024-01-02 01:43:00,575,sess_001298,review,/page/91,mobile,Edge,17.234.15.254,26.66874363408373,direct
2024-01-02 01:44:00,832,sess_001550,add_to_cart,/page/61,tablet,Chrome,1.194.38.54,2.859799149719419,direct
2024-01-02 01:45:00,85,sess_001020,logout,/page/56,mobile,Safari,208.58.62.60,12.806114742657345,
2024-01-02 01:46:00,679,sess_000297,add_to_cart,/page/11,desktop,Firefox,99.201.143.170,9.483602297483978,direct
2024-01-02 01:47:00,602,sess_001346,purchase,/page/92,tablet,Safari,64.124.77.133,36.86395090142848,
2024-01-02 01:48:00,280,sess_000292,add_to_cart,/page/30,mobile,Chrome,61.215.130.161,0.5366452292113669,naver.com
2024-01-02 01:49:00,196,sess_000154,search,/page/25,mobile,Chrome,38.116.24.37,0.42324862954022685,facebook.com
2024-01-02 01:50:00,278,sess_000002,add_to_cart,/page/77,mobile,Firefox,214.66.35.104,133.1736848037691,facebook.com
2024-01-02 01:51:00,984,sess_001420,purchase,/page/90,desktop,Edge,241.245.139.201,20.045917988053084,direct
2024-01-02 01:52:00,81,sess_001704,view_product,/page/35,tablet,Firefox,138.209.222.72,36.64902198791131,
2024-01-02 01:53:00,583,sess_000925,search,/page/16,mobile,Firefox,145.22.79.201,2.2126266335005056,naver.com
2024-01-02 01:54:00,901,sess_001135,add_to_cart,/page/76,desktop,Edge,44.209.91.3,34.903525685031276,direct
2024-01-02 01:55:00,638,sess_001325,view_product,/page/82,desktop,Safari,173.148.207.142,56.487237761007215,google.com
2024-01-02 01:56:00,141,sess_001471,login,/page/21,mobile,Safari,53.39.74.143,23.6450724437096,facebook.com
2024-01-02 01:57:00,943,sess_001110,add_to_cart,/page/38,mobile,Firefox,78.44.83.83,3.9708335868993294,naver.com
2024-01-02 01:58:00,67,sess_001012,purchase,/page/11,tablet,Firefox,203.74.117.179,21.70842008906148,naver.com
2024-01-02 01:59:00,969,sess_000514,review,/page/50,desktop,Safari,57.247.27.166,84.67650913212738,naver.com
2024-01-02 02:00:00,841,sess_001923,login,/page/51,tablet,Safari,252.180.156.237,12.212921951668559,facebook.com
2024-01-02 02:01:00,730,sess_001347,add_to_cart,/page/14,tablet,Chrome,152.27.94.155,42.56916928300204,
2024-01-02 02:02:00,195,sess_000518,logout,/page/18,mobile,Safari,171.75.74.79,47.463958391748456,direct
2024-01-02 02:03:00,307,sess_001418,logout,/page/93,desktop,Safari,220.36.170.232,2.1787308011848805,google.com
2024-01-02 02:04:00,272,sess_001640,search,/page/40,tablet,Edge,88.112.28.118,0.6398736891057925,direct
2024-01-02 02:05:00,792,sess_000173,search,/page/65,mobile,Firefox,13.163.85.120,9.2814784635292,direct
2024-01-02 02:06:00,595,sess_000451,add_to_cart,/page/82,mobile,Chrome,119.205.53.246,3.0218936927785904,facebook.com
2024-01-02 02:07:00,874,sess_000179,purchase,/page/5,mobile,Firefox,198.231.192.101,41.458098840417755,facebook.com
2024-01-02 02:08:00,746,sess_001153,add_to_cart,/page/56,desktop,Firefox,145.4.164.13,213.88809117946408,direct
2024-01-02 02:09:00,731,sess_001499,login,/page/42,desktop,Safari,55.79.185.72,21.984852019007004,google.com
2024-01-02 02:10:00,952,sess_000830,logout,/page/89,mobile,Chrome,8.158.176.47,103.23900911201972,facebook.com
2024-01-02 02:11:00,64,sess_001932,purchase,/page/42,tablet,Firefox,104.220.233.162,4.314787204239603,facebook.com
2024-01-02 02:12:00,429,sess_000323,logout,/page/12,tablet,Safari,234.74.150.223,18.39309033389598,direct
2024-01-02 02:13:00,666,sess_001563,view_product,/page/15,tablet,Firefox,178.184.124.22,22.423337346913424,
2024-01-02 02:14:00,44,sess_000161,add_to_cart,/page/44,mobile,Chrome,202.98.76.178,87.24698657859774,naver.com
2024-01-02 02:15:00,206,sess_000397,view_product,/page/28,tablet,Chrome,2.51.18.146,12.483305742342942,direct
2024-01-02 02:16:00,820,sess_001165,login,/page/90,tablet,Edge,232.232.63.105,9.518408878468474,
2024-01-02 02:17:00,997,sess_000373,logout,/page/17,tablet,Firefox,254.120.121.222,18.900814138426,google.com
2024-01-02 02:18:00,709,sess_001606,add_to_cart,/page/53,tablet,Edge,212.229.86.99,2.270234076281253,naver.com
2024-01-02 02:19:00,198,sess_000417,search,/page/70,desktop,Chrome,61.191.117.96,30.44189694338728,google.com
2024-01-02 02:20:00,684,sess_000901,review,/page/1,mobile,Firefox,63.178.6.122,22.259125889948088,
2024-01-02 02:21:00,689,sess_000027,view_product,/page/4,tablet,Firefox,225.200.154.63,43.60788743292616,naver.com
2024-01-02 02:22:00,819,sess_000760,review,/page/99,desktop,Edge,197.72.91.144,9.128663624318976,naver.com
2024-01-02 02:23:00,717,sess_001076,search,/page/82,tablet,Edge,203.7.51.169,94.09303129870106,naver.com
2024-01-02 02:24:00,273,sess_001154,review,/page/31,desktop,Safari,101.49.117.114,15.038036769348961,google.com
2024-01-02 02:25:00,746,sess_001665,review,/page/9,desktop,Safari,220.138.27.105,16.659901991578035,naver.com
2024-01-02 02:26:00,312,sess_000809,search,/page/61,tablet,Firefox,182.175.23.39,35.60967992389311,naver.com
2024-01-02 02:27:00,605,sess_001984,review,/page/71,mobile,Chrome,15.180.16.49,4.843816472129429,facebook.com
2024-01-02 02:28:00,790,sess_001215,review,/page/92,desktop,Firefox,248.39.169.253,4.832806870228196,
2024-01-02 02:29:00,391,sess_000534,search,/page/25,tablet,Safari,20.111.151.182,1.867086724215092,facebook.com
2024-01-02 02:30:00,479,sess_001096,purchase,/page/50,desktop,Firefox,180.28.71.47,99.30375054736288,naver.com
2024-01-02 02:31:00,481,sess_001256,logout,/page/61,tablet,Edge,186.144.244.82,47.573877234498795,google.com
2024-01-02 02:32:00,826,sess_001126,review,/page/85,mobile,Edge,33.216.51.112,20.69786074721793,naver.com
2024-01-02 02:33:00,64,sess_001407,add_to_cart,/page/81,mobile,Firefox,209.38.79.89,8.501933362891233,google.com
2024-01-02 02:34:00,67,sess_001712,review,/page/52,tablet,Chrome,203.162.98.236,16.461516252662996,naver.com
2024-01-02 02:35:00,476,sess_001919,purchase,/page/55,desktop,Firefox,98.65.24.103,47.65851431867023,google.com
2024-01-02 02:36:00,38,sess_001763,purchase,/page/82,mobile,Chrome,125.199.98.220,16.933271524758712,facebook.com
2024-01-02 02:37:00,75,sess_000943,search,/page/37,tablet,Chrome,189.23.216.145,0.043631682044708936,
2024-01-02 02:38:00,146,sess_001658,purchase,/page/13,desktop,Safari,22.75.182.98,21.870008318024144,direct
2024-01-02 02:39:00,701,sess_001775,view_product,/page/55,desktop,Firefox,147.145.64.189,64.62602207558935,
2024-01-02 02:40:00,700,sess_001530,add_to_cart,/page/30,tablet,Edge,172.159.57.126,55.68723633855525,
2024-01-02 02:41:00,581,sess_001399,view_product,/page/58,mobile,Chrome,58.230.220.93,11.37019750614411,google.com
2024-01-02 02:42:00,569,sess_001253,login,/page/84,tablet,Edge,219.182.161.28,66.47550514154118,direct
2024-01-02 02:43:00,81,sess_000795,view_product,/page/65,tablet,Safari,170.108.61.239,24.858553844700086,naver.com
2024-01-02 02:44:00,708,sess_001607,purchase,/page/55,mobile,Safari,121.39.123.7,9.8519950072018,direct
2024-01-02 02:45:00,700,sess_000143,add_to_cart,/page/47,tablet,Safari,159.183.34.200,5.721369744560415,naver.com
2024-01-02 02:46:00,649,sess_000298,purchase,/page/52,tablet,Chrome,77.217.36.158,50.83575362221359,facebook.com
2024-01-02 02:47:00,297,sess_000106,review,/page/91,tablet,Firefox,54.108.99.103,10.10366675711097,google.com
2024-01-02 02:48:00,621,sess_000083,search,/page/49,mobile,Edge,20.233.3.250,35.88059087901421,google.com
2024-01-02 02:49:00,147,sess_001196,view_product,/page/55,tablet,Chrome,203.239.206.27,0.5776305906861088,facebook.com
2024-01-02 02:50:00,703,sess_000899,logout,/page/27,mobile,Firefox,92.197.24.79,19.58064849447059,facebook.com
2024-01-02 02:51:00,175,sess_001862,purchase,/page/42,mobile,Chrome,12.209.230.89,120.69088469788436,facebook.com
2024-01-02 02:52:00,1,sess_000005,login,/page/81,tablet,Chrome,56.109.121.38,0.8183479603300629,naver.com
2024-01-02 02:53:00,653,sess_001142,add_to_cart,/page/53,desktop,Safari,147.126.109.193,1.554490462060317,google.com
2024-01-02 02:54:00,222,sess_001317,purchase,/page/77,desktop,Firefox,133.224.189.56,14.019263436489561,naver.com
2024-01-02 02:55:00,74,sess_001585,logout,/page/45,mobile,Edge,145.225.8.66,43.22507995429686,naver.com
2024-01-02 02:56:00,889,sess_000276,view_product,/page/39,desktop,Safari,107.16.152.49,16.98827429024949,naver.com
2024-01-02 02:57:00,702,sess_001125,logout,/page/89,mobile,Safari,226.141.162.39,5.59894278504281,direct
2024-01-02 02:58:00,970,sess_001033,purchase,/page/46,tablet,Safari,54.81.118.128,18.429200393494998,
2024-01-02 02:59:00,491,sess_000368,purchase,/page/60,tablet,Chrome,80.60.13.75,9.96527547033845,
2024-01-02 03:00:00,324,sess_000216,search,/page/86,tablet,Chrome,165.183.214.108,54.08880274107715,direct
2024-01-02 03:01:00,959,sess_001983,add_to_cart,/page/89,tablet,Safari,180.66.115.25,6.509925439251065,google.com
2024-01-02 03:02:00,384,sess_001260,logout,/page/39,desktop,Edge,245.212.203.159,40.40957527082093,direct
2024-01-02 03:03:00,617,sess_001565,view_product,/page/8,tablet,Firefox,150.219.81.184,2.0366875453518,naver.com
2024-01-02 03:04:00,292,sess_001079,review,/page/51,mobile,Safari,95.104.194.95,53.12238622606762,google.com
2024-01-02 03:05:00,145,sess_000141,search,/page/18,tablet,Firefox,88.76.220.87,10.169748578763615,google.com
2024-01-02 03:06:00,640,sess_001849,review,/page/79,tablet,Edge,113.28.8.173,6.0979962857686765,direct
2024-01-02 03:07:00,964,sess_000883,login,/page/86,mobile,Edge,125.135.181.212,35.97349936478175,naver.com
2024-01-02 03:08:00,414,sess_001654,add_to_cart,/page/64,desktop,Safari,19.170.203.202,10.96511026355026,direct
2024-01-02 03:09:00,86,sess_001877,search,/page/16,tablet,Firefox,165.111.121.120,4.9726196757671755,naver.com
2024-01-02 03:10:00,409,sess_000454,search,/page/85,tablet,Chrome,182.8.204.16,20.81359431511849,
2024-01-02 03:11:00,965,sess_001065,purchase,/page/54,tablet,Safari,99.144.25.108,62.61519094768208,direct
2024-01-02 03:12:00,169,sess_001294,add_to_cart,/page/45,mobile,Firefox,133.23.134.66,116.37425313814438,direct
2024-01-02 03:13:00,154,sess_000549,add_to_cart,/page/28,desktop,Edge,63.79.199.6,43.36072813879856,facebook.com
2024-01-02 03:14:00,857,sess_001677,login,/page/92,mobile,Firefox,66.52.184.79,14.875081566909122,direct
2024-01-02 03:15:00,906,sess_000509,review,/page/94,mobile,Firefox,37.144.143.174,9.352084340510899,google.com
2024-01-02 03:16:00,657,sess_000346,add_to_cart,/page/73,desktop,Safari,162.70.13.35,2.9879794435014997,facebook.com
2024-01-02 03:17:00,466,sess_001241,review,/page/71,desktop,Safari,28.174.237.180,32.23952378179621,google.com
2024-01-02 03:18:00,707,sess_001823,login,/page/70,mobile,Safari,26.167.245.51,53.476760576702695,direct
2024-01-02 03:19:00,50,sess_001781,view_product,/page/72,mobile,Safari,178.237.66.104,58.218718958320565,naver.com
2024-01-02 03:20:00,694,sess_001147,logout,/page/98,desktop,Edge,191.102.38.64,5.85818575065067,naver.com
2024-01-02 03:21:00,517,sess_001630,view_product,/page/51,desktop,Chrome,98.58.108.120,20.965901747933383,naver.com
2024-01-02 03:22:00,586,sess_000685,add_to_cart,/page/74,mobile,Chrome,105.50.213.218,18.64115172665612,facebook.com
2024-01-02 03:23:00,162,sess_000838,logout,/page/56,mobile,Safari,144.229.124.5,20.76416213994824,facebook.com
2024-01-02 03:24:00,21,sess_000415,view_product,/page/68,tablet,Chrome,45.103.240.197,8.683415640234784,facebook.com
2024-01-02 03:25:00,261,sess_000611,purchase,/page/61,desktop,Safari,222.15.29.194,3.0498110333749557,google.com
2024-01-02 03:26:00,986,sess_001057,review,/page/39,mobile,Chrome,60.202.200.92,23.060915826684788,facebook.com
2024-01-02 03:27:00,362,sess_001678,view_product,/page/68,desktop,Firefox,53.247.84.73,62.42329082337187,
2024-01-02 03:28:00,929,sess_000693,logout,/page/90,mobile,Edge,215.246.151.249,54.39865544547022,facebook.com
2024-01-02 03:29:00,702,sess_001930,purchase,/page/91,mobile,Edge,51.42.62.197,5.694193293090237,direct
2024-01-02 03:30:00,421,sess_001927,login,/page/42,desktop,Edge,6.206.191.180,142.16395026875225,naver.com
2024-01-02 03:31:00,310,sess_000455,logout,/page/56,mobile,Chrome,247.185.253.164,22.952414534440543,
2024-01-02 03:32:00,840,sess_001077,review,/page/6,mobile,Chrome,109.9.102.114,21.257005798527214,naver.com
2024-01-02 03:33:00,297,sess_001613,add_to_cart,/page/72,mobile,Firefox,12.205.28.183,4.0085176906943945,naver.com
2024-01-02 03:34:00,510,sess_001791,add_to_cart,/page/38,tablet,Safari,199.134.141.238,24.51173448927348,naver.com
2024-01-02 03:35:00,928,sess_001556,purchase,/page/34,mobile,Chrome,80.156.52.254,15.337045887569733,direct
2024-01-02 03:36:00,818,sess_000047,view_product,/page/31,desktop,Safari,49.21.94.186,29.735690364887606,naver.com
2024-01-02 03:37:00,291,sess_000122,purchase,/page/14,tablet,Firefox,49.231.136.225,51.06022599815679,direct
2024-01-02 03:38:00,587,sess_001774,search,/page/50,mobile,Firefox,57.190.254.47,21.022475127511086,direct
2024-01-02 03:39:00,667,sess_000564,view_product,/page/76,tablet,Safari,177.176.66.57,37.82053247403328,facebook.com
2024-01-02 03:40:00,31,sess_001702,view_product,/page/23,desktop,Chrome,181.99.144.29,19.833142741670446,naver.com
2024-01-02 03:41:00,509,sess_000727,add_to_cart,/page/59,tablet,Firefox,202.248.85.161,25.294513611672535,
2024-01-02 03:42:00,157,sess_001810,add_to_cart,/page/60,desktop,Chrome,43.148.223.64,4.969117745599908,
2024-01-02 03:43:00,969,sess_001542,review,/page/90,tablet,Chrome,32.29.171.60,60.914686887962034,google.com
2024-01-02 03:44:00,613,sess_001525,review,/page/58,tablet,Chrome,43.10.204.33,61.524265877383485,google.com
2024-01-02 03:45:00,613,sess_001190,view_product,/page/95,desktop,Chrome,96.250.159.136,14.449322854114323,google.com
2024-01-02 03:46:00,600,sess_000802,search,/page/79,mobile,Safari,191.70.86.161,18.33181649529244,direct
2024-01-02 03:47:00,514,sess_001785,login,/page/88,mobile,Safari,112.182.84.184,39.875064585352476,google.com
2024-01-02 03:48:00,874,sess_000091,view_product,/page/98,tablet,Firefox,107.56.192.130,30.420677299265005,
2024-01-02 03:49:00,907,sess_001379,login,/page/43,mobile,Edge,75.184.118.85,18.0490056998778,google.com
2024-01-02 03:50:00,321,sess_000629,search,/page/13,desktop,Edge,179.75.45.215,155.75623885184373,direct
2024-01-02 03:51:00,370,sess_000691,view_product,/page/98,tablet,Safari,100.46.45.155,98.79562252073866,facebook.com
2024-01-02 03:52:00,234,sess_000147,login,/page/93,desktop,Chrome,114.33.142.202,189.33057632807487,direct
2024-01-02 03:53:00,627,sess_000735,add_to_cart,/page/75,mobile,Firefox,1.234.12.185,7.343554106837259,facebook.com
2024-01-02 03:54:00,205,sess_000131,search,/page/26,tablet,Safari,102.24.140.86,21.167497413171567,direct
2024-01-02 03:55:00,841,sess_000318,search,/page/45,mobile,Firefox,139.116.175.111,38.65202020587416,
2024-01-02 03:56:00,631,sess_000800,logout,/page/44,mobile,Chrome,221.134.80.197,55.59896033216576,
2024-01-02 03:57:00,376,sess_000799,login,/page/4,tablet,Chrome,235.68.124.91,39.543793932456595,facebook.com
2024-01-02 03:58:00,228,sess_000710,view_product,/page/28,mobile,Safari,99.207.189.48,27.680470148925234,facebook.com
2024-01-02 03:59:00,744,sess_001929,logout,/page/26,tablet,Safari,217.127.148.245,47.14261657447569,direct
2024-01-02 04:00:00,100,sess_001257,login,/page/25,tablet,Chrome,83.1.167.245,54.46913591104152,
2024-01-02 04:01:00,916,sess_000172,review,/page/56,mobile,Safari,14.152.140.246,2.159509325777114,
2024-01-02 04:02:00,786,sess_000972,purchase,/page/29,mobile,Chrome,40.68.246.185,13.461214176805786,direct
2024-01-02 04:03:00,101,sess_000432,logout,/page/54,tablet,Chrome,163.183.49.30,6.804173237165495,facebook.com
2024-01-02 04:04:00,701,sess_000913,view_product,/page/41,desktop,Edge,200.78.106.212,36.9574876161113,naver.com
2024-01-02 04:05:00,303,sess_001403,review,/page/76,tablet,Firefox,84.127.52.94,14.446946156846614,
2024-01-02 04:06:00,46,sess_001300,view_product,/page/97,tablet,Chrome,254.45.165.66,47.85620477506399,
2024-01-02 04:07:00,295,sess_000092,review,/page/13,desktop,Safari,207.216.218.96,2.579215475837419,google.com
2024-01-02 04:08:00,84,sess_000447,review,/page/99,mobile,Safari,206.64.226.178,0.6607493094384707,naver.com
2024-01-02 04:09:00,762,sess_001406,login,/page/78,mobile,Chrome,45.86.161.193,0.15827062523172855,direct
2024-01-02 04:10:00,121,sess_000443,logout,/page/44,desktop,Safari,178.217.236.83,6.195193362035331,google.com
2024-01-02 04:11:00,912,sess_001756,logout,/page/18,tablet,Edge,177.252.93.108,4.992717733728914,direct
2024-01-02 04:12:00,494,sess_001236,login,/page/43,mobile,Firefox,232.179.9.15,30.014646333806855,
2024-01-02 04:13:00,850,sess_001763,login,/page/92,desktop,Edge,174.96.21.107,56.42652444908719,direct
2024-01-02 04:14:00,96,sess_000658,login,/page/74,mobile,Edge,218.184.80.155,23.78116356008164,facebook.com
2024-01-02 04:15:00,943,sess_001165,search,/page/70,tablet,Safari,101.181.107.25,14.25679542674845,facebook.com
2024-01-02 04:16:00,971,sess_001037,login,/page/16,tablet,Edge,163.205.144.128,0.17619218183631682,naver.com
2024-01-02 04:17:00,452,sess_000539,logout,/page/62,mobile,Firefox,5.143.46.23,26.578426975535102,naver.com
2024-01-02 04:18:00,870,sess_000870,review,/page/36,mobile,Firefox,69.65.165.170,0.019437499872871643,facebook.com
2024-01-02 04:19:00,209,sess_000623,view_product,/page/71,desktop,Safari,215.83.136.85,1.413408582183185,google.com
2024-01-02 04:20:00,370,sess_000437,add_to_cart,/page/6,tablet,Firefox,62.122.202.125,41.45894920356317,
2024-01-02 04:21:00,341,sess_000057,search,/page/2,mobile,Chrome,162.1.131.73,8.683425154901638,naver.com
2024-01-02 04:22:00,216,sess_000211,logout,/page/8,desktop,Chrome,202.9.241.44,20.814112750320483,google.com
2024-01-02 04:23:00,777,sess_001464,review,/page/33,mobile,Chrome,244.245.183.182,17.1698762043803,
2024-01-02 04:24:00,227,sess_000822,login,/page/87,desktop,Safari,58.172.197.73,5.842927853733514,facebook.com
2024-01-02 04:25:00,442,sess_000091,logout,/page/10,mobile,Edge,65.38.186.212,44.44564297073029,naver.com
2024-01-02 04:26:00,710,sess_001794,review,/page/83,desktop,Safari,81.26.146.53,14.854113058912038,
2024-01-02 04:27:00,408,sess_000568,review,/page/68,mobile,Safari,207.109.231.223,11.43141478879198,
2024-01-02 04:28:00,848,sess_001616,purchase,/page/65,tablet,Chrome,164.231.231.39,22.414822342008115,
2024-01-02 04:29:00,665,sess_000822,review,/page/40,mobile,Chrome,204.161.232.77,84.54502388644677,
2024-01-02 04:30:00,369,sess_000249,purchase,/page/1,tablet,Safari,12.249.161.249,67.5243966935968,facebook.com
2024-01-02 04:31:00,950,sess_000296,add_to_cart,/page/87,mobile,Firefox,21.154.143.195,75.06947078225203,
2024-01-02 04:32:00,361,sess_000418,logout,/page/50,tablet,Chrome,1.92.4.144,5.393033137256507,google.com
2024-01-02 04:33:00,731,sess_000035,search,/page/60,mobile,Safari,194.200.224.11,23.46513548773571,naver.com
2024-01-02 04:34:00,898,sess_001718,logout,/page/7,desktop,Edge,40.103.63.163,37.128508421261216,facebook.com
2024-01-02 04:35:00,685,sess_001395,purchase,/page/98,tablet,Safari,54.121.96.9,61.88059928092676,naver.com
2024-01-02 04:36:00,417,sess_000811,login,/page/84,tablet,Chrome,127.136.48.16,2.0142142199701096,facebook.com
2024-01-02 04:37:00,369,sess_000685,search,/page/25,mobile,Safari,67.73.31.120,23.83723616973159,facebook.com
2024-01-02 04:38:00,384,sess_000492,view_product,/page/24,mobile,Firefox,28.215.70.181,7.540956563352405,facebook.com
2024-01-02 04:39:00,242,sess_000699,purchase,/page/15,desktop,Edge,2.216.53.82,142.59928348300895,naver.com
2024-01-02 04:40:00,327,sess_000478,login,/page/27,tablet,Safari,252.219.169.78,7.904813075368598,google.com
2024-01-02 04:41:00,497,sess_000600,review,/page/34,desktop,Edge,225.154.189.54,20.37557681187177,naver.com
2024-01-02 04:42:00,941,sess_001727,add_to_cart,/page/76,desktop,Safari,41.153.128.124,40.791118642049106,facebook.com
2024-01-02 04:43:00,748,sess_000797,login,/page/76,desktop,Chrome,235.27.185.5,10.977570472858384,direct
2024-01-02 04:44:00,719,sess_001752,purchase,/page/65,desktop,Safari,138.189.24.81,46.5257600028343,facebook.com
2024-01-02 04:45:00,871,sess_000477,search,/page/1,mobile,Edge,172.137.98.58,25.33822944641954,direct
2024-01-02 04:46:00,280,sess_000110,logout,/page/33,tablet,Edge,19.228.39.144,7.113180751104215,naver.com
2024-01-02 04:47:00,935,sess_000919,search,/page/30,desktop,Safari,50.9.79.19,24.912716777306308,direct
2024-01-02 04:48:00,999,sess_000650,add_to_cart,/page/2,mobile,Firefox,177.58.40.7,6.828784610000049,direct
2024-01-02 04:49:00,650,sess_001592,review,/page/29,desktop,Edge,26.209.179.10,9.38973914874861,naver.com
2024-01-02 04:50:00,168,sess_000421,review,/page/26,mobile,Safari,161.47.83.205,21.121455621671974,direct
2024-01-02 04:51:00,620,sess_000458,add_to_cart,/page/69,tablet,Firefox,124.235.11.194,44.57550473635876,facebook.com
2024-01-02 04:52:00,821,sess_001661,review,/page/64,desktop,Edge,151.103.78.162,40.95573308169017,google.com
2024-01-02 04:53:00,763,sess_000679,view_product,/page/23,mobile,Chrome,87.94.30.239,11.52660152380206,facebook.com
2024-01-02 04:54:00,30,sess_001028,review,/page/3,desktop,Firefox,203.112.161.213,4.937821336275872,naver.com
2024-01-02 04:55:00,843,sess_001468,logout,/page/59,desktop,Chrome,171.147.92.222,30.464725940757077,google.com
