date,symbol,open,high,low,close,volume,adj_close
2024-03-27,AAPL,170.07329346007452,170.68161360987116,168.0591150584258,170.25756755991821,8896032,168.64162200318586
2024-03-28,AAPL,173.32639656810716,174.7339658953263,164.84920184214008,171.89488390461904,5971574,172.2652190702121
2024-03-29,AAPL,180.22401110456764,185.18477676176025,176.5794740085332,176.8184614436855,5947349,175.0773684831865
2024-03-30,AAPL,173.21772809631224,173.89597117908187,169.03294619192775,171.5632720242023,1611821,171.50717213530436
2024-03-31,AAPL,171.2999968425717,173.63158132893872,160.15339307773803,167.97376849859413,3279337,167.05032241642562
2024-04-01,AAPL,167.72624643004528,171.53045307158257,167.7985799729273,170.72871225809408,6602228,170.55095639056398
2024-04-02,AAPL,176.36154047669064,181.29582550750644,171.22260247259067,179.60502070936298,6325089,178.78862334561404
2024-04-03,AAPL,183.00099422730582,185.16219084074683,179.14589040660098,181.85097676221534,2405326,180.36977798923235
2024-04-04,AAPL,187.71159204484854,189.18508674339935,179.0823732890435,184.68816763276672,4046352,183.20792945833645
2024-04-05,AAPL,184.6302130623436,186.67067740603312,179.93449891635032,182.0609247880995,3483161,181.9284001732593
2024-04-06,AAPL,180.8166120064577,189.93003982063513,177.3067660268994,181.58083072273666,9383589,183.01638993743464
2024-04-07,AAPL,181.61160567248416,186.25096672618437,170.86549622976406,179.51141029511555,9965826,180.93720946757182
2024-04-08,AAPL,179.31917840353438,184.2872292360432,175.01334289732506,181.49444673809924,6119395,182.10448996273846
2024-04-09,AAPL,188.4113649038741,188.09828423111836,179.56927087362703,185.05001605052618,7939537,183.79578370083166
2024-04-10,AAPL,186.64424411253538,189.10042553067743,180.89888908962826,185.92240394192882,8919603,187.67592173810365
2024-04-11,AAPL,188.50484098815411,191.25149318580907,181.292680234928,189.06612631595343,4030490,190.02275437886303
2024-04-12,AAPL,188.45543074083065,196.961684533467,184.8604962440367,189.1464979180498,5223348,189.0101102106275
2024-04-13,AAPL,192.605244334463,196.0963282658917,190.0381133340284,194.34672286535272,3080594,195.46907316481222
2024-04-14,AAPL,193.666125573762,197.67646627774198,189.65383587877267,191.192278163472,4167422,191.55885514692545
2024-04-15,AAPL,200.17680179173155,201.1792895942787,196.6332752130755,196.79779223811337,4387858,195.77564713506948
2024-04-16,AAPL,195.24810851015212,197.84730229122425,190.54834320951986,194.17588325457507,2322922,194.2410056016933
2024-04-17,AAPL,194.6088098886297,200.26884327127053,187.32064318827045,194.4336980252217,3353708,195.92385811527686
2024-04-18,AAPL,193.56168642662794,196.79035545098284,186.97002947747933,189.9839232483525,2758029,188.12386122845862
2024-04-19,AAPL,195.7974744488972,196.8314530270968,191.5056814743323,192.09642448298484,5700938,192.50161293413086
2024-04-20,AAPL,194.42789086006317,195.8877817364727,189.891977683256,192.79367713820798,3598230,194.56166690835977
2024-04-21,AAPL,194.00276066291985,198.73805850164757,187.97768823248873,195.83459790746608,1719050,194.27620527608383
2024-04-22,AAPL,190.56132919509602,189.91093368305565,185.41100353040645,189.23972260553094,6422816,187.81045110452274
2024-04-23,AAPL,192.23088290691703,197.38195039220886,180.64383223375893,189.9355764450998,4017618,190.46313544559283
2024-04-24,AAPL,195.10622540826654,192.12533656772024,189.66892161483776,191.65821895969282,9714317,190.74167986118485
2024-04-25,AAPL,189.78437848182043,194.79821396538668,182.97670006944185,188.06049038143422,5894627,186.38047376740937
2024-04-26,AAPL,191.88852813224204,195.42150433981575,188.62627976247086,190.25333563779265,8607632,191.78799935000455
2024-04-27,AAPL,185.3272269822836,190.05461277387715,179.6847875683041,181.70266401019535,2148820,181.97065451671065
2024-04-28,AAPL,179.1717119793043,187.56164900761215,178.81458550313354,181.4202059798019,5338514,182.26097839310873
2024-04-29,AAPL,189.2014814085906,192.760442117302,182.65522341007184,186.72673239404858,7153246,185.3743760570179
2024-04-30,AAPL,189.82341746201502,190.7086523090785,182.36119283066967,186.4041854927288,5609091,185.79644492707067
2024-05-01,AAPL,186.59766846285623,184.30957014638906,178.65857804295584,183.9098567916597,3070301,182.15161495269146
2024-05-02,AAPL,184.05101181352705,184.3548640707827,179.7272475917777,183.85598583076063,2128413,182.46548393015277
2024-05-03,AAPL,185.84156803783137,188.5488629689681,182.66655805108923,184.40407845892128,3780955,183.79968131564777
2024-05-04,AAPL,186.6315943635017,196.32593792655663,182.7541917805315,187.89430751740508,4483736,189.74302354982174
2024-05-05,AAPL,190.4792854721118,197.64026867226642,181.93122442128708,188.57030235523982,3149092,188.2424035782715
2024-05-06,AAPL,189.3069851104892,200.77575837294256,187.78210677786052,191.63279651820577,2926479,191.10303736586283
2024-05-07,AAPL,189.7662960805244,195.36721711865056,187.98449136214364,192.17723458409213,7108006,193.60143110120546
2024-05-08,AAPL,188.60216337695232,197.42015852430092,186.99339913109955,189.48937225883503,1625451,190.18452004831275
2024-05-09,AAPL,180.8088284878142,189.31704023577117,180.948152539566,184.3661256180001,8834957,186.19528446952776
2024-05-10,AAPL,188.5805052755431,186.5143837448895,185.48666260180306,185.9210076271228,6960524,187.03983105810602
2024-05-11,AAPL,176.26107196671245,179.74560323917953,172.1697572332045,176.91784159544056,9997945,176.41209059098722
2024-05-12,AAPL,173.29278690626637,171.17303526670315,163.59527016224007,170.84884542864677,1498909,171.4783866116011
2024-05-13,AAPL,166.599010922734,171.9225937312168,162.2840256824786,166.24264249504674,6268038,167.62264172106072
2024-05-14,AAPL,171.36427311228275,169.0569831779555,166.68948457942912,168.7848987986006,3040696,170.44364663175122
2024-05-15,AAPL,160.93360546622773,165.8455564881931,158.97854546271014,163.92459314094106,3401719,163.667118252732
2024-05-16,AAPL,165.25613615530952,169.07938788476451,160.0528168019727,165.62986028219106,6081787,165.35322665556038
2024-05-17,AAPL,165.40036505909717,167.24175507826467,159.418871169325,162.3769648295301,3182136,162.1221283582424
2024-05-18,AAPL,164.05083419734643,169.3859185106656,160.36645036280328,162.06363193209728,3376238,162.84760011753707
2024-05-19,AAPL,165.24092061663754,168.52415950362635,160.63871223942328,162.0227804744715,6324172,162.0154161388316
2024-05-20,AAPL,162.18260764139634,164.3231862603543,160.36350799683714,161.66162380703688,4010212,161.33800513884356
2024-05-21,AAPL,159.18390027853135,161.9752732617117,156.73269045721415,159.73251666570957,7976117,159.89673598860156
2024-05-22,AAPL,153.72960304740377,156.13188489929993,154.08191562766007,154.88823405833696,8325005,153.3833099278925
2024-05-23,AAPL,154.74443679369207,160.77969338519807,154.95137982131612,155.1262437983481,2196439,153.65674192611095
2024-05-24,AAPL,159.0560512557136,158.4021963145497,149.59747371976084,157.0115058876624,1110295,157.21954885828137
2024-05-25,AAPL,156.93449553452018,162.38022442294857,152.01766137403047,159.30138533618998,6549318,160.72011151026055
2024-05-26,AAPL,156.61478331473512,164.08161189027396,152.3389637830282,159.72126810586775,6327180,158.32697617689
2024-05-27,AAPL,159.26135806416022,166.1418400267557,158.58470371137588,160.7038835845749,3724541,161.30926539760878
2024-05-28,AAPL,161.37036591834672,162.4240644653245,155.52502297875682,158.386185621761,9976768,158.17036983941745
2024-05-29,AAPL,160.61226375255197,160.02754414264518,154.75793799025425,159.96836761875934,9448503,160.88455104842276
2024-05-30,AAPL,159.45340136795548,166.69701467879582,154.98782867464195,161.44861459939472,6537211,160.75681490976174
2024-05-31,AAPL,158.8156563359091,165.39083532616146,159.97280735908845,160.64846641956296,2092886,161.6817199613845
2024-06-01,AAPL,163.17883070144032,166.89495350887253,160.13366622722114,160.9636087439749,3843356,159.63776644986297
2024-06-02,AAPL,158.19213870302536,167.89961095996998,158.86780611057435,161.03831029427155,8086211,160.52194526345562
2024-06-03,AAPL,161.8883328595051,170.46256976020769,155.05523155052967,162.66976464762004,2263724,163.68900203209606
2024-06-04,AAPL,156.0500417403843,159.0031119752045,151.0599206477382,157.8097526527043,2725874,158.4651503894467
2024-06-05,AAPL,153.24513341107564,158.98034867245516,149.82646173730876,153.03219293775638,7359152,151.9620813259137
2024-06-06,AAPL,150.3342937109816,152.72849002017247,147.31050677580447,148.55811908380088,4662701,148.69373368552965
2024-06-07,AAPL,149.55841270011183,153.89032198059783,143.29501936360134,147.38520450377706,8266609,146.85417706471338
2024-06-08,AAPL,151.02738421925548,155.59520414293712,148.0676016449315,148.87470141547232,1629382,149.20314217628402
2024-06-09,AAPL,145.15957488354653,146.5745769728653,140.81224656872996,142.33615706531597,5792120,141.91005250236876
2024-06-10,AAPL,142.01438346107275,147.9140583808919,139.17733383223282,142.7461039714823,2109004,142.01190235902288
2024-06-11,AAPL,146.0675955182442,149.79867639103557,140.2816841668736,146.29691418751813,6187143,145.6877181734853
2024-06-12,AAPL,147.28683131594627,149.76131885998214,144.0646669878201,147.24243286289553,9323274,146.04642575142614
2024-06-13,AAPL,139.44981310753408,142.0020283456415,140.71505265233213,141.44434467840154,6506389,142.58752023573788
2024-06-14,AAPL,141.25592808920473,147.93362879396759,142.52081101661554,143.0598267346907,9264258,144.13680539784363
2024-06-15,AAPL,141.7368045195164,147.44881483539515,139.9895036486873,143.89610089999024,2315560,144.85898414855058
2024-06-16,AAPL,141.77541550479137,146.3875419085634,139.1857328742924,143.05391515034287,4564222,142.89387998412857
2024-06-17,AAPL,143.4594229183319,149.2847162144048,139.7173713368026,143.71704792524326,5281724,144.8231796800494
2024-06-18,AAPL,139.92635439873138,143.91193208437275,133.99546503700535,139.8485722308373,9143015,139.53313903550034
2024-06-19,AAPL,138.3851259808892,141.69209822792922,138.74844043158197,140.13103473559437,3969514,140.1116284255032
2024-06-20,AAPL,140.8024242749833,147.33245545336877,139.29778569282036,141.61247865207557,8780226,141.30785560791725
2024-06-21,AAPL,140.15349174641236,141.48187574293303,133.35347426733244,139.79155128791353,5195380,140.81514802136303
2024-06-22,AAPL,136.17392025296598,143.64511800250628,134.015240441157,138.61499459333456,7230194,138.93997630067983
2024-06-23,AAPL,137.1967207555324,143.03036365979523,135.18188736843544,137.1799833755702,4443148,136.58079149422358
2024-06-24,AAPL,135.1869112650875,140.2428565532959,135.78511366195912,136.01317758378363,3097470,135.0298207473236
2024-06-25,AAPL,133.03881993689154,136.02855019662042,127.6963747671812,133.89097857916096,9753057,132.67219132395525
2024-06-26,AAPL,130.86546974507223,137.67950891378723,127.60285057863469,131.9612522648446,2572780,132.34577117122964
2024-06-27,AAPL,136.10625344821142,135.0055346123768,128.6480395308832,133.45529264634226,6887898,134.26609774347122
2024-06-28,AAPL,128.5906941008081,132.551975520027,128.3746450864355,128.93731409444447,5912276,128.18588174519132
2024-06-29,AAPL,128.72564339015844,132.9699006887153,124.0644896868998,129.5381387297959,2215746,130.83156692001154
2024-06-30,AAPL,131.79898763487193,133.4389937338861,126.6226555478884,130.99970621110444,9228389,130.62661780511652
2024-07-01,AAPL,125.04000393755214,132.71749334842073,126.88068627872103,127.58663838259976,4064582,127.1132982711533
2024-07-02,AAPL,125.57753146089638,129.49637499105887,123.91196549788393,127.51886213105288,7464477,127.74776576871186
2024-07-03,AAPL,126.21686703867317,129.58443550110078,124.33929259453622,125.30885863702606,8988826,124.52699460945591
2024-07-04,AAPL,130.55849947102436,130.90903546987775,122.0313339258511,128.28200661318348,5389102,128.06005639884935
2024-07-05,AAPL,127.17452876772346,132.60125487728772,126.22815383786386,127.88271513104675,7825748,127.92966034018369
2024-07-06,AAPL,133.15549174360086,136.8691282780821,131.51434151859527,131.77832477551573,2248925,133.06236499200898
2024-07-07,AAPL,136.17952054715033,140.23793471378877,129.27845985754874,135.39505310344234,6283645,134.47505344962693
2024-07-08,AAPL,135.96555306688828,137.1138610279026,132.58769479495717,136.36266513232385,2430098,135.52549699192983
2024-07-09,AAPL,145.18290487131878,143.73491023066177,139.57043522322573,142.34273426202242,6702161,143.44047885182013
2024-07-10,AAPL,139.41132213112658,142.12181040930645,131.17672559067486,138.00276329738819,4818044,138.98275053417544
2024-07-11,AAPL,142.9913858066029,142.44093461067956,138.15519742620364,142.1301975242776,9377906,142.8270665830609
2024-07-12,AAPL,140.5932891498784,143.99634429484018,135.27433462947656,141.51029834758006,1348632,140.83456213760812
2024-07-13,AAPL,139.2422421445374,144.7406705723725,139.33525491454859,141.29325533972755,5379637,141.55068825786117
2024-07-14,AAPL,140.02967176274748,146.98329573862353,139.05362158254184,140.13117588498358,8321939,140.64538049299657
2024-07-15,AAPL,137.11071546056962,138.06271114881372,130.99326332452029,136.20735850874212,2858815,134.9829623322377
2024-07-16,AAPL,139.87237825582528,138.23893028746696,131.61231825017398,137.89523059904585,3451501,137.93741395703188
2024-07-17,AAPL,132.38479289172304,139.5607899078793,133.48888668207002,134.61134836418447,6100179,134.12424307904467
2024-07-18,AAPL,132.26733603351556,138.07477387099055,128.1725545550065,133.15485769729904,1679405,133.318429593167
2024-07-19,AAPL,132.03150825361737,133.57715200972012,130.7450187924796,131.83201103103318,6608557,130.92373210590185
2024-07-20,AAPL,133.00766126987202,137.7399207361526,133.1059328623619,134.58882021969896,8710635,134.7126601079199
2024-07-21,AAPL,135.60293324245586,141.2395836472171,130.21094290765978,134.52508814398237,8873996,135.82255505723688
2024-07-22,AAPL,127.96290141883024,129.12311780572585,122.34230426503795,128.0847229241254,2131420,128.26261215943796
2024-07-23,AAPL,128.16003457320983,127.79313886708323,121.53684768566093,125.90974884351542,4053316,126.17630725678654
2024-07-24,AAPL,121.07048533738676,126.96758056120765,120.87105590126839,122.10186622349732,9491207,121.99689615088218
2024-07-25,AAPL,124.93580587287825,125.24943607610001,120.44206853441456,123.45104808976504,7209563,122.9319601401576
2024-07-26,AAPL,119.12859540526836,124.72121795704605,118.76107069477753,120.65391324696438,1714014,121.20683244853723
2024-07-27,AAPL,119.96190459142566,125.2666257395657,116.06918497194332,119.31263859378451,4101812,118.97889696156689
2024-07-28,AAPL,122.92454002304446,125.31307687876928,123.48898280743397,123.60869705707366,3826935,123.15548083722112
2024-07-29,AAPL,124.3302840067841,125.95520110233872,124.53608509572442,125.30652688490345,3887510,125.78138748101729
2024-07-30,AAPL,124.72605115052065,123.20051690458853,121.49351563331722,122.51322649750466,9538087,122.3424078402743
2024-07-31,AAPL,125.65927699630818,127.34484135922914,120.87247544191672,124.65732658592346,2801798,124.9374312048538
2024-08-01,AAPL,122.3399299865713,124.57781550175721,117.08725634315523,122.99232466027699,5568455,122.92022955476972
2024-08-02,AAPL,127.50591531173801,125.61159452817861,118.90276864911688,125.13866365538429,8567780,125.11230108542836
2024-08-03,AAPL,126.14447611905291,127.89751108490321,119.51502468922995,124.23182886810962,9012733,123.41313495841233
2024-08-04,AAPL,123.68881131741126,127.263729497706,119.98199943833765,121.97074129201455,1667765,121.08288841657014
2024-08-05,AAPL,118.5193390747616,121.50281264315117,113.56640280285941,119.52286525828555,2854592,118.6070971730484
2024-08-06,AAPL,118.66536229057199,125.35695679412615,118.42464373085622,120.3299507245556,6089275,120.11385017876471
2024-08-07,AAPL,124.29392167322005,124.98182274903141,116.9055865310935,122.64755675499902,9477168,121.52593161854297
2024-08-08,AAPL,123.23419524228146,128.12644116710018,118.75935741526551,123.68368440097406,9320523,122.53551429343895
2024-08-09,AAPL,123.52635888278995,124.37046747560038,117.39479504734425,122.7371562438031,8601554,122.26179599418633
2024-08-10,AAPL,119.23828044845486,121.64585658100529,114.8505513715854,118.4478761420112,5767821,118.68773355900197
2024-08-11,AAPL,118.59320971532745,120.56330716317079,114.77227872140966,117.05172913673192,1509467,116.16546523285112
2024-08-12,AAPL,114.0835373002384,114.25705637546297,110.82079272332467,114.23772742866994,2144684,114.07907284814286
2024-08-13,AAPL,117.27813946317525,120.41361887825653,115.47764203352074,117.47881018813898,5786681,117.57114445369315
2024-08-14,AAPL,115.62388456886796,119.53905852257665,113.3738907178645,116.66002080925293,4352884,117.12757919265881
2024-08-15,AAPL,115.72237107859011,117.78927078962043,116.11288203838215,117.47752782739973,9020971,118.17630466522535
2024-08-16,AAPL,117.86937278503059,117.80634040656426,112.33028237200405,116.78756731772447,5484982,116.5373903535072
2024-08-17,AAPL,117.90653414782352,121.02380152821922,116.09163436822003,117.90799336353751,2158196,117.32093258781998
2024-08-18,AAPL,118.10632316944944,122.10526040318913,114.22450380014007,119.71947051551068,1981556,120.53261751246963
2024-08-19,AAPL,123.50297949077827,126.12131901705513,119.64671987633156,125.41441731701205,1880623,126.5958014343721
2024-08-20,AAPL,125.07164493861352,130.38933982041542,119.16021416765318,124.39623914944481,8286127,123.3802496649013
2024-08-21,AAPL,127.55125781160365,130.83954816472027,123.89853979262256,127.11580374846264,9633739,126.78169483271782
2024-08-22,AAPL,127.03081268000011,130.6757329318454,123.73857928833758,127.94947252397164,9014998,127.62074787251663
2024-08-23,AAPL,126.06403330643464,127.23302208784366,125.09125810067151,126.59800964153843,9839078,127.63869920841648
2024-08-24,AAPL,124.55050918293021,128.11399180508096,124.35863485899995,125.44155196779539,4697857,124.79336523254024
2024-08-25,AAPL,127.19982459372935,131.09384031216584,126.14644159473109,126.74840815262903,1458696,127.05545009483652
2024-08-26,AAPL,124.9899095742801,126.23448746669168,123.3025685630137,126.12327934315479,2386227,126.26768447455228
2024-08-27,AAPL,127.26105625732376,132.19827054071817,123.03616156589348,126.51409849128235,9142110,125.54174478193792
2024-08-28,AAPL,128.37845883342607,131.51279554252125,122.29378117138624,128.3223533409487,6974098,128.66199961675744
2024-08-29,AAPL,136.17994947484488,136.84338255329502,132.31008031704917,134.85473714047072,3744996,134.4300584432564
2024-08-30,AAPL,137.489729625835,135.56178119281407,131.6071307401224,135.07720546753436,7684456,135.22913416412325
2024-08-31,AAPL,131.3939016935367,137.69694268659615,129.04636806434726,132.16447238322667,4093622,131.3609895796914
2024-09-01,AAPL,135.99293180948865,139.3304056064554,128.63148102374362,133.34863777909703,9626105,133.81924708290768
2024-09-02,AAPL,130.21297184869633,137.86372183462035,127.23797231569465,132.19109336243707,9927749,132.99900368260978
2024-09-03,AAPL,137.32089912135135,140.05274647259546,136.90682152017177,137.32964678521998,4127348,137.240136695449
2024-09-04,AAPL,137.04035348116767,137.87932925628243,131.506770644158,136.1016094955883,3396611,136.58757348172765
2024-09-05,AAPL,138.0684546946876,138.13524963775407,133.17899720839452,136.28778851403786,7896010,135.7936196206846
2024-09-06,AAPL,136.2461609307249,141.65021702804933,133.89421909017653,138.1219874863026,1686342,139.19533727069341
2024-09-07,AAPL,142.35784003457283,143.58649356581864,138.04434713219246,139.61729817295736,8573135,138.82743265374475
2024-09-08,AAPL,144.15150674833373,146.7705482122475,143.27179378551702,143.638813915481,7707868,143.0814850006519
2024-09-09,AAPL,145.07263441613622,147.45588521367233,138.88562942730454,145.69998380873395,1135258,145.039436380494
2024-09-10,AAPL,154.48090541651143,152.73450074845084,151.47093623146722,152.67302984136595,7995127,152.94102531503117
2024-09-11,AAPL,151.83964793751986,158.82589472044083,149.64741181798766,154.19821050764557,4044749,155.72343301957477
2024-09-12,AAPL,160.09112379647212,164.11174080263186,153.2999512302198,158.35879761497918,7760435,159.4382778845758
2024-09-13,AAPL,156.57252497713247,160.57484850112718,155.83589619235994,157.03095602177868,2448303,156.82367521195
2024-09-14,AAPL,161.82572306136544,164.80043554158075,156.35561705623454,163.39015571309997,6311397,163.36872448177408
2024-09-15,AAPL,159.5781353975893,170.10340410411516,160.51091583034855,162.4173436253116,2645073,162.42294587629638
2024-09-16,AAPL,170.25198773971093,169.4764899056259,165.94695882649205,167.4069128231458,7777566,166.63649680057787
2024-09-17,AAPL,173.29905828450447,170.96346465095448,167.6673765889219,170.56058696729542,1853690,171.20951314745395
2024-09-18,AAPL,168.2116872410811,171.94528970196,168.7761202835573,170.95857119399486,5310411,169.6746660191242
2024-09-19,AAPL,176.26840706819468,178.6371599166094,172.7741106159054,176.24348591106414,9712512,174.85667133393866
2024-09-20,AAPL,173.77034729608482,176.92620595949842,168.3315053409295,176.3774718742922,5327729,175.74556446463248
2024-09-21,AAPL,182.87954533854136,189.2731585677552,179.42899641632522,181.38089789962999,6789415,179.93870978113404
2024-09-22,AAPL,184.4686376358475,186.25237744931542,174.57042973192753,182.93369744169826,3131875,181.90286178515478
2024-09-23,AAPL,184.43677530213822,189.9340525431555,175.72986213941041,181.73651909279184,2729112,182.02594732126073
2024-09-24,AAPL,184.79190408964473,183.66041865337687,179.3597636485057,183.0823434597408,2611256,182.72408425842897
2024-09-25,AAPL,185.7425389018999,191.77813555488575,175.81689968658068,183.3903012528053,9020694,182.43217865442455
2024-09-26,AAPL,183.6799664322293,189.20517960886144,175.1020567535137,181.95062644314748,5405749,182.6207098010867
2024-09-27,AAPL,180.08805017982277,187.76528259166008,179.07043597558484,182.9804153880221,3618778,183.2562828968062
2024-09-28,AAPL,188.17178647345293,192.2382384576404,179.4323819493209,184.64073102339833,7290627,184.19205870318223
2024-09-29,AAPL,177.11542528575862,177.7949370047176,173.7359697814374,175.76122936407026,2301732,176.10516670631856
2024-09-30,AAPL,179.82434343403693,182.990830159918,173.35876791277374,177.69939619612498,2021815,179.42457425805554
2024-10-01,AAPL,178.20991272686115,186.75075313089116,172.21340311666333,180.5109730901246,3718597,179.71968147079468
2024-10-02,AAPL,189.43461069079504,191.06579259712396,179.12964623145137,185.93224377405872,2914851,185.42043396904
2024-10-03,AAPL,180.1183812648305,189.30888748023165,177.93145058888436,181.52192863643205,3866292,182.47779970559282
2024-10-04,AAPL,180.63386296106057,178.18891076154986,171.27631263236754,178.00946491940778,1705195,177.18568408445745
2024-10-05,AAPL,176.45996093212983,183.7083403987354,176.69572062721127,178.93252646431088,1788449,178.35840382044205
2024-10-06,AAPL,179.35376364453015,180.31926304897573,174.7041943573165,176.56014616753825,2088599,176.8234970897054
2024-10-07,AAPL,174.3251268588736,173.30765822924488,168.15875704072633,172.53542675597137,9755861,171.3567584050622
2024-10-08,AAPL,174.5608916446595,175.76527089082515,163.11615545494067,171.28141982826054,5646867,172.06930857354985
2024-10-09,AAPL,168.07199540687165,173.17034330409012,167.35427124664523,170.2200912831892,7960405,170.27144648971714
2024-10-10,AAPL,168.75003207065302,172.25595208210697,163.85322009666285,166.93263193758708,2968480,166.64709943787167
2024-10-11,AAPL,160.6278310481641,164.79870109102615,158.1192315873994,163.6863916407843,5445246,164.99452488549795
2024-10-12,AAPL,165.03391432354962,171.39822026605384,160.1762668594996,163.4529133434034,2121756,162.86394647904834
2024-10-13,AAPL,157.77805001625367,164.22676980892848,155.1534395807977,158.8807182499055,3801499,157.37711497653203
2024-10-14,AAPL,152.22338147405682,156.18721860602935,151.80432802767825,154.38529039511985,9869013,153.18879808888775
2024-10-15,AAPL,156.14854071348776,157.74471006330936,147.59025400179357,154.76047398205708,1988033,155.41676715354328
2024-10-16,AAPL,157.76594621326774,164.41377773466834,155.61247833204638,159.57551547988564,4479616,160.37992584848047
2024-10-17,AAPL,163.43199374491883,164.41877967518812,154.47350281740208,162.07459997299287,6143829,161.29893894075124
2024-10-18,AAPL,168.79777193196497,168.7329166683786,163.3036963104307,166.1997831146197,9726214,167.08331475025395
2024-10-19,AAPL,160.83085998732352,163.77734842796463,158.31393100989752,160.36597040624895,5211964,161.63434835025546
2024-10-20,AAPL,158.5404883461084,163.59961595541867,154.26483782292303,156.00850380479423,3087444,156.66313448517516
2024-10-21,AAPL,153.54318355799052,158.68099727196613,149.29229914226605,156.19774269196057,4108941,155.9692028672377
2024-10-22,AAPL,157.65263251942454,164.0505121393749,154.3222827786314,158.96626032172395,4644092,159.16129427114643
2024-10-23,AAPL,162.19175762769132,168.25676726005617,153.66081506563123,161.1537755486855,5014466,161.13226563486143
2024-10-24,AAPL,154.88051075768678,160.2375209952923,155.3051770340425,156.9825835930399,4455000,157.59962182775152
2024-10-25,AAPL,160.75166170876977,162.64358225778997,159.06730604363318,160.70529063634433,7239655,159.7432248851863
2024-10-26,AAPL,157.49343010425014,162.9310128637209,155.54074079750566,160.6045325591691,9019446,161.26911701116308
2024-10-27,AAPL,164.86162100020817,169.20434995228277,158.4434004971233,163.26326907001595,3214329,163.58069431497412
2024-10-28,AAPL,164.3391345215077,163.0079359367097,160.69013504198185,161.4507935374216,5604136,161.8588284762779
2024-10-29,AAPL,154.31707841885355,163.5374854628125,155.28481270333552,156.62749083832983,2704733,156.49722009473047
2024-10-30,AAPL,162.19488298250246,166.0562231874808,155.44246672710005,159.43377041361967,9735261,159.6471883062119
2024-10-31,AAPL,161.65742292481016,163.7566149158988,156.75809578326766,161.09075565935652,9074282,161.08751501096845
2024-11-01,AAPL,156.66960406313393,164.37510188730576,150.4254319873882,157.2386750601648,5120196,157.5739778922942
2024-11-02,AAPL,153.34242899062733,160.69354375741347,148.0785754518361,155.29466187997397,4079751,155.81758046176742
2024-11-03,AAPL,156.38521012789727,157.97361559651173,156.25616954967478,157.58086990725607,8457161,157.54249849349327
2024-11-04,AAPL,160.95659876932484,162.51272776225537,158.20910041703524,158.38779618430888,4704918,158.70008705620498
2024-11-05,AAPL,162.55343735304194,168.13596987751313,158.93213688524796,160.1354223280279,3839025,160.73765044392553
2024-11-06,AAPL,159.58053522962285,163.38365005936012,158.01998110530388,158.61620672175872,9429518,157.3982361746309
2024-11-07,AAPL,165.85551190281873,168.5118061100301,157.11339963706246,163.28944278762148,1272930,162.41846437047468
2024-11-08,AAPL,163.95751416441655,165.20892334268663,156.48656005600822,163.0897383289504,8606666,162.6609084531525
2024-11-09,AAPL,156.74640759591549,161.07281995728067,154.84387795823912,155.53066688879645,2829341,154.85171204471794
2024-11-10,AAPL,156.91461281991977,159.0901164817306,152.31763737795342,156.01884324842976,5908033,155.69539573489857
2024-11-11,AAPL,157.83423130996505,159.70906648690163,154.96169148159058,158.06251138216902,5927701,156.70958058178374
2024-11-12,AAPL,156.26561223236973,160.35014036913495,154.26053057655005,159.15970769960686,7741038,160.33960469785544
2024-11-13,AAPL,154.94783383122714,160.45494538800355,151.52148734938558,157.96080185340992,8953537,157.75983108942438
2024-11-14,AAPL,151.43294237627143,158.69419171197237,147.1376720522217,151.94654329614804,3572034,151.01580625117717
2024-11-15,AAPL,148.45941439632247,155.4420845603344,142.92069630089316,150.12326742939356,3490326,150.2136208097094
2024-11-16,AAPL,145.78722323419032,152.1812387913083,142.8483699153019,148.60536765445363,6400442,149.66470544282612
2024-11-17,AAPL,148.3778409888981,148.57065788779673,146.68434872171426,146.79478660185347,4722701,145.5030990909458
2024-11-18,AAPL,148.09183443072,152.36385686356508,142.3906209004039,148.7382428695924,3239615,148.8473822678753
2024-11-19,AAPL,149.36904005201325,149.63361183410225,146.99575661862175,147.8951259603086,1709714,146.9845145169125
2024-11-20,AAPL,150.43030775042232,152.4900367215944,146.35436496292218,152.1298813617562,8273990,151.86794268203508
2024-11-21,AAPL,153.2831924945098,153.7356671073092,145.39628678501577,151.59572369911092,3516837,152.45942005742407
2024-11-22,AAPL,158.39492402735138,157.29775024552472,154.36393813696563,155.4337762914984,4136769,154.1270041124602
2024-11-23,AAPL,158.74267457747519,159.37489637998453,153.54530888439257,156.25591216267668,9679888,154.91222140140272
2024-11-24,AAPL,157.46000293259237,165.02238740800811,155.17714049577432,157.23661144172215,7736464,158.26558292198422
2024-11-25,AAPL,156.91677295022737,157.4325682634604,147.59515910696192,155.24642081883061,5188170,156.4216733960461
2024-11-26,AAPL,151.95815894239973,158.21959099067445,146.54360912339104,151.20804610289252,2019925,151.72164525634656
2024-11-27,AAPL,150.57845322679194,152.3187521422577,145.78894897909635,151.13750224437197,2509758,152.06854377829535
2024-11-28,AAPL,155.68044042152354,162.90654913566644,151.5521244986755,156.38755564018058,6525731,157.49291139774962
2024-11-29,AAPL,155.92995932003427,157.08288438207296,154.03618089006932,155.10925288900498,1032286,155.43413269248967
2024-11-30,AAPL,154.57971358313722,157.90233066910062,152.73765018976684,153.34916490455396,5384890,153.64601278946006
2024-12-01,AAPL,152.0822664378106,156.52598660688213,147.83587671796036,152.9752388235963,3605574,153.96237686380164
